,year,Community,average_age,rolling_average_age
2144,2015,5,0.0,47.151767676767676
2145,2015,6,0.0,47.50593434343434
2146,2015,7,74.0,49.150378787878786
2147,2015,8,0.0,49.525378787878786
2148,2015,9,0.0,49.175378787878785
2149,2015,10,0.0,49.49861111111112
2150,2015,11,0.0,49.511111111111106
2151,2015,12,0.0,48.69777777777777
2152,2015,13,0.0,47.75492063492063
2153,2015,14,0.0,48.89492063492064
2154,2015,15,0.0,50.36714285714286
2155,2015,16,0.0,51.004642857142855
2156,2015,17,0.0,50.724642857142854
2157,2015,18,0.0,51.89416666666667
2158,2015,19,0.0,53.61416666666666
2159,2015,20,0.0,51.23083333333333
2160,2016,1,48.2,52.248888888888885
2161,2016,2,0.0,51.980317460317465
2162,2016,3,0.0,51.43365079365079
2163,2016,4,0.0,51.4136507936508
2164,2016,5,0.0,52.221984126984125
2165,2016,6,0.0,51.599761904761905
2166,2016,7,0.0,54.795
2167,2016,8,0.0,57.595000000000006
2168,2016,9,0.0,57.30499999999999
2169,2016,10,0.0,58.455
2170,2016,11,0.0,59.82166666666667
2171,2016,12,0.0,59.605
2172,2016,13,0.0,60.41071428571429
2173,2016,14,0.0,60.840714285714284
2174,2016,15,0.0,63.61571428571428
2175,2016,16,0.0,65.81571428571428
2176,2016,17,0.0,53.26571428571428
2177,2016,18,0.0,40.38
2178,2016,19,0.0,28.3
2179,2016,20,0.0,14.5
