Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/06t25v,27,4,Q459030,United Kingdom,"['film director', 'stage actor', 'film actor', 'screenwriter', 'television actor']"
/m/07qn8v,27,4,Q232945,United Kingdom,"['actor', 'film actor', 'television actor', 'voice actor']"
/m/0bh9_5z,26,4,Q2844579,United Kingdom,"['actor', 'film actor']"
/m/03bpr2,26,4,Q310934,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/02q0zl,26,4,Q269202,United Kingdom,"['television actor', 'film actor', 'actor', 'stage actor']"
/m/06gk5c,26,4,Q530875,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/01s54v,26,4,Q316955,United States of America,"['television actor', 'film actor', 'actor', 'film director', 'aircraft pilot', 'voice actor', 'screenwriter', 'film producer']"
/m/019_1h,25,4,Q170515,Egypt,"['actor', 'film actor', 'writer', 'bridge player', 'non-fiction writer', 'television actor']"
/m/01c2_j,25,4,Q236212,United Kingdom,"['child actor', 'singer', 'composer', 'stage actor', 'film actor', 'recording artist']"
/m/0m32_,25,4,Q346595,United States of America,"['television actor', 'film actor', 'film director', 'actor', 'television presenter', 'voice actor', 'film producer']"
/m/03vt3j,25,4,Q26118,United Kingdom,"['actor', 'film actor', 'stage actor', 'film producer', 'film director']"
/m/02w3kb,25,4,Q933980,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0jvn5j,25,4,Q39073770,England,"['film actor', 'television actor']"
/m/06mh3c,25,4,Q238704,United Kingdom,"['actor', 'television actor', 'film actor']"
/m/0fbscz,25,4,Q12065907,United Kingdom,"['actor', 'film actor']"
/m/01bh6y,24,4,Q107656,United Kingdom,"['film actor', 'child actor', 'dancer', 'television actor', 'stage actor']"
/m/01ycbq,24,4,Q190523,Canada,"['television actor', 'film actor', 'voice actor', 'character actor', 'stage actor', 'actor']"
/m/078nzb,24,4,Q532522,United Kingdom,"['actor', 'film actor']"
/m/057_hl,24,4,Q940924,United Kingdom,"['screenwriter', 'film actor', 'film director', 'stage actor', 'television actor']"
/m/09jvds,24,4,Q1755953,United Kingdom,"['actor', 'stage actor', 'television actor']"
/m/0lzb8,24,4,Q312570,United States of America,"['film director', 'writer', 'voice actor', 'television presenter', 'television director', 'television producer', 'actor', 'podcaster', 'television actor']"
/m/05t09zw,24,4,Q202409,United Kingdom,"['actor', 'film director', 'television director', 'film actor', 'television actor']"
/m/052kb2,24,4,Q1334296,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/0755wz,24,4,Q312124,United Kingdom,"['screenwriter', 'television producer', 'stage actor', 'film actor', 'television actor', 'actor']"
/m/02pk6x,24,4,Q190794,Kingdom of the Netherlands,"['film actor', 'model', 'film director', 'film producer', 'screenwriter', 'television actor']"
/m/0n89b,24,4,Q253764,United States of America,"['television actor', 'film actor', 'actor', 'choreographer', 'camera operator']"
/m/03xk1_,23,4,Q471879,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/01k53x,23,4,Q202792,United States of America,"['actor', 'model', 'television actor', 'film actor', 'voice actor']"
/m/0g70_,23,4,Q230143,United Kingdom,"['character actor', 'stage actor', 'film actor']"
/m/03knl,23,4,Q1033016,United States of America,"['television actor', 'film actor', 'model', 'television producer', 'beauty pageant contestant', 'voice actor', 'film producer', 'actor', 'film director']"
/m/012wgv,23,4,Q968586,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/02k_gj,23,4,Q1699902,United Kingdom,"['actor', 'comedian', 'screenwriter', 'astronomer', 'film director', 'stand-up comedian', 'stage actor', 'film actor', 'engineer']"
/m/042ly5,22,4,Q485901,United States of America,"['film actor', 'actor', 'singer', 'voice actor', 'television actor', 'model']"
/m/01vh08,22,4,Q295847,United States of America,"['actor', 'singer', 'television actor', 'film actor', 'film producer', 'stage actor', 'theatrical director', 'autobiographer', 'recording artist']"
/m/0dbs07,21,4,Q1294524,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/026d77,21,4,Q310150,United Kingdom,"['actor', 'film actor', 'farmer', 'television actor']"
/m/05kd0n,21,4,Q5593083,United Kingdom,"['actor', 'film actor']"
/m/05ck5b,21,4,Q888254,United Kingdom,"['actor', 'film actor', 'stunt performer']"
/m/014hn6,21,4,Q1655483,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/02r6t2p,21,4,Q7308595,United Kingdom,"['actor', 'television actor']"
/m/0bmh4,21,4,Q34851,United Kingdom,"['philanthropist', 'autobiographer', 'stage actor', 'television actor', 'writer', 'film actor', 'film producer', 'art collector', 'HIV/AIDS activist', 'actor']"
/m/03nvct,21,4,Q510769,United Kingdom,"['television actor', 'film actor', 'actor']"
/m/02_p8v,20,4,Q299302,United Kingdom,"['voice actor', 'stage actor', 'film actor', 'television actor']"
/m/013qb0,20,4,Q349217,United Kingdom,"['comedian', 'screenwriter', 'musician', 'singer-songwriter', 'composer', 'singer', 'stage actor', 'film actor', 'film producer', 'television actor']"
/m/07sd0p,20,4,Q5482921,United Kingdom,['actor']
/m/0h0jz,19,4,Q103876,Republic of Ireland,"['voice actor', 'film producer', 'stage actor', 'film actor', 'actor', 'film director', 'television actor']"
/m/0356dp,19,4,Q499644,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/01fwf1,19,4,Q225509,United Kingdom,"['film actor', 'writer', 'stage actor', 'actor']"
/m/08x5z7,19,4,Q13569909,United Kingdom,"['actor', 'television actor']"
/m/0dlz8,18,4,Q467601,United Kingdom,"['explorer', 'comedian', 'film actor', 'stage actor', 'television actor']"
/m/04bgrh,18,4,Q363659,Australia,"['stage actor', 'film actor', 'television actor']"
/m/027t_d5,18,4,Q3048480,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/0547zw,18,4,Q573128,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/0cj2w,18,4,Q310343,United Kingdom,"['actor', 'comedian', 'composer', 'jazz musician', 'screenwriter', 'pianist', 'film actor', 'film director', 'television actor']"
/m/070mz9,17,4,Q930691,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/04mx92z,17,4,Q7174193,United Kingdom of Great Britain and Ireland,['actor']
/m/031y07,17,4,Q347711,United Kingdom,"['stage actor', 'film actor', 'writer', 'film director', 'theatrical director', 'television actor', 'SOE agent']"
/m/030vnz,16,4,Q239849,United Kingdom,"['actor', 'autobiographer', 'film actor']"
/m/07k65n0,16,4,Q5083131,United Kingdom,"['actor', 'television actor']"
/m/01385g,16,4,Q318263,United Kingdom,"['actor', 'stage actor', 'film actor', 'writer', 'theatrical director']"
/m/02692v7,16,4,Q2655513,United Kingdom,"['actor', 'television actor']"
/m/055c8,16,4,Q48337,United States of America,"['film producer', 'television actor', 'film director', 'aircraft pilot', 'character actor', 'stage actor', 'actor', 'television presenter', 'voice actor', 'beekeeper', 'television producer']"
/m/0412scr,16,4,Q458755,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/03gxb2p,16,4,Q1338138,United Kingdom,"['actor', 'stage actor', 'film actor', 'comedian']"
/m/06rtbb,16,4,Q200840,Republic of Ireland,"['actor', 'film actor', 'television actor']"
/m/0275w3,16,4,Q683299,United States of America,"['actor', 'film actor', 'stage actor']"
/m/04gpf_,16,4,Q862208,Australia,"['actor', 'swimmer', 'stage actor', 'film actor', 'television actor']"
/m/07mz77,16,4,Q77035,Germany,"['film actor', 'film director', 'stage actor', 'voice actor', 'model', 'television actor']"
/m/0cl6wz,16,4,Q321943,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/05vgxr,15,4,Q7963457,United Kingdom of Great Britain and Ireland,"['actor', 'comedian', 'television actor']"
/m/015kt_,15,4,Q2903321,United Kingdom,"['actor', 'songwriter', 'film actor', 'television actor']"
/m/03hhd_,15,4,,,
/m/09j7wl,15,4,Q1600882,United Kingdom,"['stage actor', 'film actor', 'military officer', 'television actor']"
/m/012cyp,15,4,Q272579,United Kingdom,"['actor', 'pianist', 'stage actor', 'film actor', 'singer']"
/m/03t231,15,4,Q734495,Australia,"['comedian', 'aircraft pilot', 'stage actor', 'film actor', 'actor', 'television actor']"
/m/017khj,15,4,Q363271,United Kingdom,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/0b_qnm,15,4,Q276365,Australia,['film actor']
/m/0883md,15,4,Q2848238,France,"['actor', 'television actor']"
/m/022g44,15,4,Q310217,England,"['actor', 'film director', 'film producer', 'screenwriter', 'singer-songwriter', 'opera singer', 'autobiographer', 'stage actor', 'film actor', 'television director', 'television actor', 'television producer']"
/m/0g_92,14,4,Q104146,United Kingdom,"['film actor', 'actor', 'ballet dancer', 'stage actor']"
/m/01wp2sc,14,4,Q708479,United Kingdom,"['film actor', 'screenwriter', 'comedian']"
/m/0hwqz,13,4,Q106997,United States of America,"['actor', 'writer', ""children's writer"", 'executive producer']"
/m/09c_qb,13,4,Q1064022,United States of America,['actor']
/m/04j3q7,13,4,Q728867,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/05z47p,13,4,Q432316,United Kingdom,"['autobiographer', 'stage actor', 'film actor', 'television actor']"
/m/01xsbh,13,4,Q309980,United Kingdom,['actor']
/m/052k79,13,4,Q4342788,United Kingdom,"['actor', 'film actor']"
/m/03xz7p,13,4,Q458146,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/02bfmn,13,4,Q329734,United States of America,"['actor', 'character actor', 'television actor', 'film actor', 'voice actor']"
/m/01t_wfl,13,4,Q525970,United Kingdom,"['comedian', 'writer', 'screenwriter', 'playwright', 'film actor', 'improviser', 'television actor']"
/m/052k4x,12,4,Q5398368,Australia,"['actor', 'film actor']"
/m/0gc1mg,12,4,Q809080,Australia,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0327tt,12,4,Q974924,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/014zxh,12,4,Q549287,United Kingdom,"['comedian', 'monologist', 'stage actor', 'film actor', 'singer', 'poet', 'television actor']"
/m/023t0b,12,4,Q633222,United Kingdom,"['stage actor', 'film actor', 'actor', 'television actor']"
/m/06rydb,12,4,Q236167,United Kingdom,"['stage actor', 'film actor']"
/m/017tk3,12,4,Q1929042,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0168dy,12,4,Q168847,United States of America,"['actor', 'singer', 'voice actor', 'musician']"
/m/0431hd,12,4,Q179496,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/09z3n2,12,4,Q166422,United Kingdom,"['film producer', 'stage actor', 'film actor', 'lighting designer', 'television actor', 'actor']"
/m/03d2_dv,12,4,Q2044361,United Kingdom,"['stage actor', 'film actor']"
/m/06q_62,12,4,Q1796215,United Kingdom,['actor']
/m/0b3y_4,12,4,Q1064691,United Kingdom,"['actor', 'trade unionist', 'stage actor', 'film actor', 'television actor']"
/m/015vq_,12,4,Q211283,United Kingdom,"['television actor', 'film actor', 'actor', 'film director', 'screenwriter', 'film producer', 'character actor', 'comedian', 'stage actor']"
/m/06cl2w,12,4,Q381768,Australia,"['actor', 'screenwriter', 'film actor', 'film director', 'film producer', 'karateka', 'television actor']"
/m/08fyt2,12,4,Q551683,United States of America,"['actor', 'stage actor', 'television actor', 'film director', 'film actor', 'film producer', 'screenwriter']"
/m/0kw38,12,4,Q3361617,United Kingdom,"['actor', 'stage actor', 'film actor', 'autobiographer']"
/m/0gl7r4,11,4,Q7298975,Canada,"['actor', 'film actor']"
/m/01jmv8,11,4,Q307882,Australia,"['actor', 'stage actor', 'film actor']"
/m/016gkf,11,4,Q55796,United Kingdom,"['actor', 'film director', 'writer', 'television presenter', 'screenwriter', 'playwright', 'film producer', 'autobiographer', 'comedian', 'television actor']"
/m/0147bj,10,4,Q457165,United Kingdom,"['film actor', 'stage actor', 'television actor']"
/m/01wy5m,10,4,Q45772,United Kingdom,"['actor', 'film actor', 'voice actor', 'character actor', 'film producer', 'television actor']"
/m/0mbhr,10,4,Q254886,United Kingdom,"['television actor', 'film actor', 'model', 'autobiographer', 'writer', 'stage actor', 'television presenter', 'comedian']"
/m/0272ybv,10,4,Q3015280,United States of America,"['screenwriter', 'singer', 'actor', 'dub actor', 'television actor', 'voice actor']"
/m/015ksl,10,4,Q530921,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/010xjr,10,4,Q106775,Republic of Ireland,"['actor', 'film director', 'singer', 'film producer', 'rugby union player', 'screenwriter', 'philosopher', 'singer-songwriter', 'stage actor', 'film actor', 'musician', 'director', 'recording artist']"
/m/0148m9,10,4,Q4354281,United Kingdom,"['comedian', 'actor', 'film actor']"
/m/012s5j,10,4,Q229545,United States of America,"['television actor', 'film actor', 'singer', 'model', 'writer']"
/m/027fdr1,10,4,Q4164786,Egypt,['actor']
/m/08cc45,10,4,Q434790,People's Republic of China,"['actor', 'singer', 'author', 'writer', 'film actor']"
/m/0dwyd6,10,4,Q6766329,United Kingdom,"['actor', 'film actor']"
/m/026z004,10,4,Q978857,United States of America,"['actor', 'television actor', 'film actor', 'screenwriter', 'film producer']"
/m/04jlgp,9,4,Q272613,United Kingdom,"['stage actor', 'film actor']"
/m/0301bq,9,4,Q308124,Australia,"['association football player', 'stage actor', 'film actor', 'television actor', 'film producer', 'actor']"
/m/0hs7p,9,4,Q264004,United Kingdom,"['stage actor', 'film actor']"
/m/0d2qb5,9,4,Q1922184,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/05ybf,9,4,Q761490,United Kingdom,"['actor', 'screenwriter', 'film actor', 'television actor']"
/m/015gw6,9,4,Q309160,United Kingdom,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/037bkh,9,4,Q232429,Sweden,"['actor', 'model', 'film actor']"
/m/073s36,9,4,Q822610,United Kingdom,"['stage actor', 'film actor', 'television actor', 'politician', 'film director']"
/m/07lf6r,9,4,Q1282707,Republic of Ireland,"['actor', 'film actor', 'television actor']"
/m/080x3z,9,4,Q1486368,United Kingdom,"['stage actor', 'film actor']"
/m/0brj5b,9,4,Q1681233,United Kingdom,"['actor', 'television actor']"
/m/02sh8y,9,4,Q361238,United States of America,"['actor', 'television director', 'program host', 'director']"
/m/02sqrs,9,4,Q2869021,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/02nwy6,9,4,Q6759775,United Kingdom,"['film actor', 'model']"
/m/01ckhj,9,4,Q214309,New Zealand,"['actor', 'winegrower', 'film actor', 'television actor', 'film director']"
/m/015010,9,4,Q232477,United Kingdom,"['actor', 'television actor', 'film actor', 'model']"
/m/01vr2bp,8,4,Q6297498,United Kingdom,"['comedian', 'singer', 'actor', 'songwriter', 'film actor', 'stage actor']"
/m/05lbhv,8,4,Q318736,Argentina,"['film director', 'actor', 'screenwriter', 'writer', 'autobiographer', 'theatrical director', 'film actor']"
/m/0bz2_z,8,4,Q5920311,United Kingdom,"['actor', 'television actor']"
/m/029135,8,4,Q358317,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/09czy9,8,4,Q201570,United States of America,"['stunt performer', 'actor']"
/m/06wx37,8,4,Q485328,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0bjh_0,8,4,Q559176,Egypt,"['actor', 'singer']"
/m/05bgxg,8,4,Q862358,United Kingdom,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/02f2p7,7,4,Q234679,United Kingdom,"['model', 'stage actor', 'singer', 'film actor', 'television actor']"
/m/021fg5,7,4,Q2482522,Australia,"['comedian', 'film actor']"
/m/03_grl,7,4,Q1601558,United Kingdom,"['actor', 'comedian', 'author', 'writer', 'stage actor', 'screenwriter', 'television actor']"
/m/02h__m,7,4,Q1385992,United Kingdom,"['actor', 'talent agent', 'stage actor', 'film actor', 'television actor']"
/m/047px77,7,4,Q966618,United Kingdom,"['stage actor', 'film actor']"
/m/04yq00,7,4,Q129258,United Kingdom,"['stage actor', 'film actor']"
/m/04qvbv,7,4,Q704314,New Zealand,"['actor', 'film actor', 'television actor', 'voice actor']"
/m/02dztn,7,4,Q165283,United States of America,"['television actor', 'film actor', 'character actor', 'stage actor', 'film producer', 'actor']"
/m/045wqf,7,4,Q1306352,United Kingdom,"['film producer', 'stage actor', 'film actor', 'television actor']"
/m/02wfyc,7,4,Q5443308,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/096_sn,7,4,Q925310,United Kingdom,"['film director', 'stage actor', 'film actor', 'television actor', 'actor']"
/m/0k9j_,7,4,Q108366,United States of America,"['film actor', 'character actor', 'film producer', 'stage actor', 'television actor']"
/m/03k_xc,7,4,Q1287856,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/01z7nj,7,4,Q253561,United States of America,"['television actor', 'film actor', 'singer', 'stage actor', 'model', 'voice actor', 'actor', 'writer']"
/m/02t_y3,7,4,Q355163,United States of America,"['film director', 'stage actor', 'film actor', 'television actor', 'film producer', 'actor']"
/m/0d6rht,7,4,Q1964578,United Kingdom,"['actor', 'author', 'writer', 'television presenter', 'film actor']"
/m/01kv2d3,7,4,Q656035,United Kingdom,"['film actor', 'singer', 'comedian', 'stage actor', 'actor', 'television actor']"
/m/02vnpjg,7,4,Q275236,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/0c3b2p,6,4,Q619445,United Kingdom,"['actor', 'film actor', 'television actor', 'film producer', 'television producer']"
/m/02cq81,6,4,Q242785,United States of America,"['film actor', 'stage actor']"
/m/0164r9,6,4,Q313727,United Kingdom,"['actor', 'writer', 'novelist', 'playwright', 'screenwriter']"
/m/0bf5f3,6,4,Q3790484,New Zealand,"['stage actor', 'film actor', 'television actor']"
/m/02fgm7,6,4,Q312399,Australia,"['actor', 'voice actor', 'film actor', 'television actor']"
/m/03cz4fh,6,4,Q1029016,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/076dp0,6,4,Q3194084,Republic of Ireland,['actor']
/m/0f3kzq,6,4,Q1520157,Republic of Ireland,"['physician', 'stage actor', 'film actor', 'surgeon']"
/m/0gdt6g,6,4,Q4941186,United States of America,"['actor', 'stage actor']"
/m/0cb_9j,6,4,Q6226289,Australia,"['actor', 'television actor']"
/m/0dv23l,6,4,Q721256,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/05slvm,6,4,Q266467,Canada,"['stage actor', 'film actor', 'television actor']"
/m/01hkhq,6,4,Q349391,United Kingdom,"['television actor', 'film actor', 'voice actor', 'stage actor', 'actor', 'film producer', 'film director']"
/m/0bjlk0,6,4,Q955219,United States of America,"['actor', 'film producer', 'television actor', 'film actor', 'screenwriter']"
/m/03wx8t,6,4,Q490347,United States of America,"['stage actor', 'film actor', 'television actor']"
/m/02_ntx,6,4,Q525065,United States of America,"['actor', 'film actor', 'television actor', 'karateka', 'film producer']"
/m/0h1_56,6,4,Q719529,United Kingdom,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/022ygm,6,4,Q233837,Sweden,"['actor', 'writer', 'autobiographer', 'television presenter', 'model']"
/m/03574m,6,4,Q314819,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/04x_j4,6,4,Q275383,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/07jznv,6,4,Q236097,Australia,"['actor', 'model', 'film actor']"
/m/01cthg,6,4,Q256466,France,"['actor', 'model', 'film actor']"
/m/03d9wk,6,4,Q237805,United Kingdom,"['singer', 'stage actor', 'film actor', 'child actor']"
/m/0blhn8,6,4,Q6306213,United Kingdom,"['actor', 'film actor']"
/m/0p9qb,6,4,Q181887,United Kingdom,"['film actor', 'stage actor', 'television actor']"
/m/04qp1y,6,4,Q1820771,United Kingdom,"['stage actor', 'film actor']"
/m/04jnqj,6,4,Q54314,Australia,"['model', 'television actor', 'film actor', 'actor']"
/m/03lxrq,6,4,Q1292756,Republic of Ireland,"['stage actor', 'film actor', 'television actor', 'comedian']"
/m/0bs8mqg,6,4,Q7347654,United States of America,"['actor', 'television actor']"
/m/0bwf8j,6,4,Q2941963,United Kingdom,"['stage actor', 'film actor']"
/m/02zl4d,6,4,Q361630,Australia,"['actor', 'film director', 'stage actor', 'film actor', 'television actor']"
/m/02my3z,6,4,Q164117,Germany,"['stage actor', 'film actor', 'television actor', 'film director', 'voice actor', 'painter', 'musician', 'writer']"
/m/03h4d3v,6,4,Q295803,United Kingdom,"['stage actor', 'film actor', 'comedian', 'musician', 'television actor', 'film producer']"
/m/016ynj,6,4,Q294454,United Kingdom,"['stage actor', 'film actor', 'actor']"
/m/053t24,6,4,Q60953,Germany,"['writer', 'table tennis player', 'autobiographer', 'film actor', 'stage actor', 'television actor', 'voice actor']"
/m/03p9hl,6,4,Q235622,United Kingdom,"['actor', 'autobiographer', 'stage actor', 'film actor']"
/m/08zlx1,6,4,Q319527,France,"['actor', 'dancer', 'stage actor', 'film actor', 'film director', 'screenwriter', 'television actor']"
/m/01rnpy,6,4,Q230035,United Kingdom,['actor']
/m/05ng1h,6,4,Q519940,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/01q25_l,6,4,Q822377,United Kingdom,"['voice actor', 'stage actor', 'film actor', 'singer', 'comedian', 'television actor', 'autobiographer', 'actor']"
/m/06z7q9,6,4,Q514339,United Kingdom,"['stage actor', 'film actor']"
/m/09_8r7,6,4,Q1267234,United Kingdom,"['stage actor', 'film actor', 'film director']"
/m/04_xy1,6,4,Q5297392,United Kingdom,"['actor', 'film actor', 'stage actor', 'hotel manager']"
/m/0byxck,6,4,Q254412,Norway,"['actor', 'model', 'nurse', 'beauty pageant contestant', 'film actor']"
/m/04p19x,6,4,Q553454,United States of America,"['actor', 'television actor', 'model', 'film actor', 'screenwriter', 'film producer', 'pornographic actor']"
/m/03d5450,6,4,Q3048659,United Kingdom,"['actor', 'theatrical director']"
/m/0gwhqv,6,4,Q7313844,United Kingdom,"['actor', 'comedian', 'film actor', 'stage actor']"
/m/012tnf,6,4,Q581262,United Kingdom,"['actor', 'screenwriter', 'writer', 'stage actor', 'film actor', 'film director']"
/m/049xct,6,4,Q1231608,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/04q3yn,6,4,Q370869,United Kingdom,"['actor', 'television actor']"
/m/01b1br,6,4,Q251634,United States of America,"['stage actor', 'film actor', 'television actor', 'model']"
/m/0byrz0,6,4,Q7172561,United Kingdom of Great Britain and Ireland,"['actor', 'television actor']"
/m/013qjp,6,4,Q2907778,United Kingdom,"['actor', 'comedian', 'television presenter', 'film actor', 'screenwriter', 'television actor']"
/m/03k9k1,6,4,Q521947,United Kingdom,"['film actor', 'television actor']"
/m/07kftp,6,4,Q1527999,United Kingdom,"['stage actor', 'film actor', 'film producer', 'television actor', 'screenwriter']"
/m/0kq5r,6,4,Q457702,United Kingdom,"['screenwriter', 'television actor', 'film actor', 'film director', 'television director', 'actor', 'comedian', 'autobiographer', 'stage actor']"
/m/027y5ry,6,4,Q263519,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/01q6bg,6,4,Q308459,Australia,"['stage actor', 'film actor', 'screenwriter', 'film producer', 'television actor', 'actor']"
/m/0ckpyv,6,4,Q965444,United Kingdom,"['film actor', 'stage actor', 'television actor']"
/m/027qdp7,6,4,Q635915,New Zealand,"['comedian', 'television actor', 'film actor']"
/m/01mqnr,6,4,Q294641,United States of America,"['film producer', 'voice actor', 'character actor', 'film actor', 'television actor', 'stage actor']"
/m/0djmtr,6,4,Q2601188,Australia,"['actor', 'television actor']"
/m/0f3l3j,6,4,Q459559,United Kingdom,"['stage actor', 'film actor']"
/m/02xs5v,6,4,Q34975,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/0gxft5,6,4,Q552670,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/0d533t,6,4,Q1998924,United Kingdom,"['stage actor', 'film actor']"
/m/0b_dy,6,4,Q219546,United Kingdom,"['film actor', 'film producer', 'film director', 'singer', 'stage actor', 'screenwriter', 'television director', 'television actor', 'actor']"
/m/01gy7r,6,4,Q315763,United States of America,"['film director', 'film producer', 'film actor', 'stage actor', 'television actor']"
/m/04x93v,6,4,Q1358712,United States of America,"['actor', 'television actor', 'film actor', 'film producer']"
/m/0hyxh,6,4,Q1344237,Australia,"['stage actor', 'film actor', 'television actor']"
/m/0f672t,6,4,Q84679,United Kingdom,"['voice actor', 'stage actor', 'film actor', 'television actor']"
/m/0cblmk9,6,4,Q6792666,Republic of Ireland,['actor']
/m/01xsc9,6,4,Q310012,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/02vlnfk,5,4,Q4907508,Spain,['actor']
/m/02y6kz,5,4,Q444988,United Kingdom,"['stage actor', 'television actor', 'film actor']"
/m/04wsd1,5,4,Q291443,United Kingdom,"['stage actor', 'film actor', 'singer', 'director']"
/m/057hy_,4,4,Q171450,United Kingdom,"['actor', 'stage actor', 'film actor', 'theatrical director', 'television actor']"
/m/061prz,4,4,Q253467,United States of America,"['model', 'television actor', 'film actor']"
/m/07s6_5,4,4,Q272445,United States of America,"['model', 'television actor', 'film actor', 'film producer']"
/m/03d7r65,4,4,Q446364,United Kingdom,"['film actor', 'television actor']"
/m/01py4j,4,4,Q433044,United Kingdom,"['actor', 'singer', 'musician', 'stage actor', 'film actor']"
/m/0fqtm2,4,4,Q445808,United Kingdom,"['author', 'writer', 'stage actor', 'film actor']"
/m/06lkgm,4,4,Q2428927,United Kingdom,"['actor', 'stage actor', 'television actor']"
/m/08_wbt,4,4,Q1108476,Australia,"['stage actor', 'film actor', 'actor']"
/m/06mdl4,4,4,Q1366623,United States of America,"['actor', 'television actor', 'film actor']"
/m/026qc06,4,4,Q4166448,Egypt,['actor']
/m/07kzcy,4,4,Q1074634,Australia,"['actor', 'screenwriter', 'film producer', 'film actor']"
/m/07fhh0,4,4,Q323524,United Kingdom,"['actor', 'screenwriter', 'stage actor', 'film actor', 'television actor']"
/m/04v3z_,4,4,Q515183,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/027k130,4,4,Q5549581,United Kingdom,"['actor', 'television actor']"
/m/012bkl,4,4,Q603216,Italy,"['film director', 'screenwriter', 'film producer']"
/m/02pn6m5,4,4,Q4115204,Egypt,"['actor', 'television actor']"
/m/04zyfg,4,4,Q434324,United Kingdom,"['actor', 'film actor']"
/m/0977q,4,4,Q7970393,United Kingdom,"['actor', 'stage actor', 'television actor']"
/m/03w35_,4,4,Q151567,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/01fwt6,4,4,Q236718,United Kingdom,"['stage actor', 'film actor', 'actor']"
/m/012jbv,3,4,Q545858,Canada,"['actor', 'screenwriter', 'playwright', 'stage actor', 'film actor']"
/m/026q8v1,3,4,Q5200851,United Kingdom,['actor']
/m/0750jn,3,4,Q15072789,United Kingdom,"['comedian', 'actor', 'television actor']"
/m/0219q,3,4,Q311093,United Kingdom,"['actor', 'voice actor', 'film producer', 'screenwriter', 'stage actor', 'film actor', 'television actor']"
/m/03ycnfv,3,4,Q7493137,United Kingdom,"['actor', 'stage actor']"
/m/0ksxpx,3,4,Q5261820,United Kingdom,"['actor', 'television actor']"
/m/074q_g,3,4,Q468430,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'television producer']"
/m/0mhzd,3,4,Q4347204,United Kingdom,"['actor', 'film actor']"
/m/0h74dy,3,4,Q7330091,United Kingdom,"['actor', 'film actor']"
/m/07c4pv,3,4,Q725374,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0dztlx,3,4,Q1557469,New Zealand,"['actor', 'television actor']"
/m/0cc5kt0,3,4,Q5203467,United Kingdom,['actor']
/m/06w7z5,3,4,Q1346123,United States of America,"['television actor', 'film actor', 'stage actor']"
/m/0h4d_6,3,4,Q4166105,Egypt,['actor']
