Actor_name,connectivity,actor_gender,Actor_date_of_birth,Actor_ethnicity,Freebase_actor_ID,community
Pasupathy,27,M,1969-05-18,,/m/02650q9,5
Asin Thottumkal,26,F,1985-10-26,/m/0dryh9k,/m/0cfxd5,5
Meka Srikanth,26,M,1968-03-23,,/m/0fks1z,5
Visu,26,M,1941,/m/0dryh9k,/m/09rvdzt,5
Amanchi Venkata Subrahmanyam,26,M,1957-01-02,,/m/0gwzhr6,5
Jayam Ravi,26,M,1980-09-10,/m/0dryh9k,/m/08mr3p,5
Nagabhushanam,26,M,1922,,/m/0cmbrn1,5
T. Gopichand,25,M,1979-06-12,/m/09m6hr,/m/0fpnd7,5
Genelia D'Souza,25,F,1987-08-05,/m/0520604,/m/0czmj0,5
Krishnam Raju,25,M,1940-01-20,/m/0dryh9k,/m/025xz63,5
Namitha Kapoor,25,F,1981-05-10,,/m/0d5g94,5
Ponnambalam,25,M,,,/m/0h0hhq,5
Chadalavada,24,M,,,/m/0gbznxb,5
Malikarjuna Rao,24,M,,,/m/0gbx9mj,5
Murali Mohan,23,M,1940-06-24,,/m/026plz8,5
R. S. Manohar,23,M,1925-06-29,,/m/07k8j7j,5
Poornam Vishwanathan,23,M,1921,,/m/04mxlwb,5
Saritha,23,F,,,/m/0brdlb,5
Nagendra Babu,22,M,1961-10-29,,/m/0gcyxg,5
Navdeep,22,M,1980-01-26,,/m/026jf5d,5
Karunas,22,M,1970-02-21,/m/01rv7x,/m/0ctb6j,5
Y. Gee. Mahendra,22,M,1950-01-09,/m/0dryh9k,/m/03gv23r,5
Kelly Dorji,22,M,,,/m/09gbs5p,5
Allu Arjun,21,M,1983-04-08,/m/09m6hr,/m/0bj640,5
Parthiban,21,M,1957-11-14,/m/01rv7x,/m/09t6r9,5
Vijaya Nirmala,21,F,1946-02-20,,/m/026hd4g,5
Latha,21,F,1953,,/m/02rwph8,5
Mohan R. Radha,21,M,1907-04-14,/m/0dryh9k,/m/0cd6xg,5
Ramki,21,M,,,/m/0gbypft,5
Sampath Raj,21,M,,,/m/04my_7r,5
Anu Hassan,20,F,1970-07-15,/m/01rv7x,/m/02r74r9,5
Ilavarasu,20,M,1964,/m/0dryh9k,/m/0gc2xf9,5
P. Vasu,20,M,1954-09-15,,/m/027q7ss,5
Mansoor Ali Khan,19,M,1964,,/m/02vlsgw,5
Jiiva,19,M,1984-01-04,/m/0dryh9k,/m/0j46lfy,5
Ranjitha,19,F,,,/m/0bbvc7_,5
Shaam,19,M,1978-04-04,,/m/088wb9,5
Srikanth,19,M,1979-02-28,/m/09m6hr,/m/09k3zs,5
Silambarasan Rajendran,19,M,1985-02-03,/m/0dryh9k,/m/09jn9t,5
Rallapalli,19,M,,/m/0dryh9k,/m/0dr_2h2,5
Lawrence Raghavendra,18,M,,/m/0dryh9k,/m/0f2hjq,5
Amala,18,F,1968-09-12,/m/03bkbh,/m/02q750h,5
Rajkumar,18,M,1929-04-24,,/m/02kgy2,5
Livingston,18,M,,/m/01rv7x,/m/02rylh6,5
Telangana Sakuntala,18,F,,,/m/0gc8dmq,5
Kausalya,17,F,1979-12-30,/m/0dryh9k,/m/04ykw4,5
T. R. Rajakumari,17,F,1922,,/m/0bh74l5,5
Sriranjani,17,,1927-02-22,,/m/07kf92v,5
Sindhu Tolani,17,F,1983-07-19,,/m/02632qd,5
Heera Rajgopal,16,F,1971,,/m/027czg7,5
Krishna,16,M,1943-05-31,,/m/025xy_l,5
Arya,15,M,1980-12-11,,/m/0c392k,5
Mukul Dev,15,M,,/m/0dryh9k,/m/0gbztt_,5
Surekha Vani,15,F,,,/m/0hgzhr1,5
Ranjith,15,M,1987,,/m/0bmckwz,5
Reema Sen,15,F,1981-10-29,/m/0dryh9k,/m/07f4g_,5
Sudhakar,15,M,1956-02-01,,/m/04g0yqj,5
Prathap K. Pothan,15,M,1952-08-13,,/m/0523j0d,5
Suthivelu,14,M,1947-08-07,,/m/026pmjj,5
Siddharth Narayan,14,M,1979-04-17,/m/09m6hr,/m/0b550c,5
Suruli Rajan,14,M,1938,,/m/05b3gpy,5
Radha Kumari,14,F,,,/m/0gbyybw,5
Manjula Vijayakumar,14,F,1953-09-09,,/m/066027w,5
Kalyan Ram,14,M,1978-07-05,,/m/02672dp,5
Siva Reddy,14,M,,/m/0dryh9k,/m/0gc2vyq,5
Sakshi Ranga Rao,13,M,1942-09-15,/m/0dryh9k,/m/0cp1n0s,5
Vajja Venkata Giridhar,13,M,,,/m/0gc7xbl,5
Ram,13,M,1988-05-15,,/m/0ff0rq,5
Sumanth,13,M,1975-02-09,/m/09m6hr,/m/0fpp9d,5
Jhansi,12,F,,,/m/0gc6dht,5
J. V. Ramana Murthi,12,M,1933-05-20,/m/0dryh9k,/m/0gdkvfn,5
Nagma,12,F,1974-12-25,/m/0dryh9k,/m/027czgl,5
Premgi Amaren,12,M,1979-02-03,,/m/02w85g8,5
Gowtam Raju,12,M,,,/m/0gcmbjq,5
Raja,12,M,1974-11-09,,/m/0fdr9z,5
Manoj Manchu,12,M,1983-05-20,,/m/04q9vbh,5
Parvati Melton,11,F,1983,/m/0dryh9k,/m/0ffgks,5
Venu Thottempudi,11,M,1976-06-04,,/m/0hhr6ml,5
Balayya,10,M,,,/m/0gc2plc,5
Sangeetha,10,F,1978-10-21,,/m/026m_gk,5
Naresh,10,M,,/m/0dryh9k,/m/03ydbdk,5
Dhanush,10,M,1983-07-28,,/m/0f0djh,5
Arvind Swamy,10,M,1970-06-17,,/m/077215,5
Mouli,10,M,1947,/m/01rv7x,/m/0k13cs,5
Annapoorna,10,F,1988-02-09,,/m/047dxsn,5
Mudigonda Lingamurthy,10,M,1908-10-10,,/m/0bs788k,5
Bharath,10,M,1984-07-21,/m/01rv7x,/m/025s4hp,5
Mumtaj,10,F,1980-07-05,,/m/09g6lvd,5
V. Ravichandran,10,M,1961-05-30,/m/0dryh9k,/m/02prw88,5
Bhagyaraj,10,M,1953-01-07,,/m/05z48f,5
Kishore,10,M,,/m/0dryh9k,/m/076vyjv,5
Anupama Kumar,9,F,1974-12-04,/m/01rv7x,/m/080kws4,5
Srinath,9,M,1944,,/m/02qqw3p,5
Bhanu Chander,9,M,,/m/0dryh9k,/m/03m9h0m,5
Sundar C,9,M,1968-01-21,,/m/02rr042,5
Jayanthi,9,F,1945-10-11,/m/0dryh9k,/m/0fd1cb,5
Suvalakshmi,9,F,1977-08-19,,/m/0gpbx_,5
Maheswari,9,F,,,/m/09gkxg6,5
Sivaji Raja,9,,,,/m/0gcnl1r,5
Narsing Yadav,9,M,1963-05-15,,/m/02rwjfz,5
Bhumika Chawla,9,F,1978-08-21,/m/0dryh9k,/m/04bfn2,5
Rohini,9,F,1962-02-02,,/m/04m_1zf,5
Ram Charan Teja,9,M,1985-03-27,/m/0dryh9k,/m/03c72bb,5
T. Rajendar,8,M,1955-05-09,,/m/025tdwc,5
Tarun Kumar,8,M,1983-01-08,/m/0dryh9k,/m/025xyzk,5
Abhirami,7,F,1983-07-26,,/m/04f160h,5
Pooja Umashankar,7,F,1981-06-25,/m/0bhsnb,/m/0c65tr,5
Raghunatha Reddy,7,M,,,/m/0gc09q6,5
Anand Babu,7,M,,/m/0dryh9k,/m/09gp_yb,5
Rajanala Nageswara Rao,7,M,1926,,/m/0bs0r3b,5
Jit Mohan Mitra,7,M,,,/m/0gdk5j0,5
Taapsee Pannu,7,F,1987-08-01,,/m/0c3zvw9,5
Seetha,7,F,1967,/m/01rv7x,/m/02rtlm3,5
R. Sundarrajan,7,M,,,/m/04q99c7,5
Kallu Chidambaram,7,M,,,/m/0hh1ckr,5
Vishnu Vardhan Babu,7,M,1981-11-23,/m/0dryh9k,/m/03mdbl2,5
Shraddha Das,6,F,1987-03-04,,/m/04n6bks,5
Vizag Prasad,6,M,,,/m/0gb_zn9,5
Nirmalamma,6,F,1920,,/m/07kj3f9,5
Laila Mehdin,6,F,1980-10-24,/m/0dryh9k,/m/0cp3zq,5
Swapna Madhuri,6,F,1981-08-20,,/m/03hkp94,5
Kamalinee Mukherjee,6,F,1980-03-04,,/m/0fr0zv,5
Farjana,6,F,,,/m/047f036,5
Saranya Mohan,6,F,1989-02-20,,/m/04gtnv_,5
Aravind Akash,6,M,,,/m/03cld9d,5
Ranganath,6,,1946,,/m/0gbx4t3,5
Dubbing Janaki,6,F,,,/m/0gdknq0,5
Meghna Naidu,6,F,1978-09-19,/m/09m6hr,/m/09xyc1,5
Gajala,6,F,,/m/0dryh9k,/m/04668h2,5
Chhaya Devi,6,F,1914,,/m/0h3pvwm,5
Jai,6,M,1985-04-06,,/m/04gq5mw,5
Aamani,6,F,1973-11-16,,/m/05zzghk,5
Ramarajan,6,M,,,/m/0h1sgs,5
Devi Charan,6,M,,,/m/0gb_rdh,5
Sadha,6,F,1984-02-17,/m/0cqgdq,/m/025tcx3,5
S .J. Suryaah,6,M,1968-07-20,,/m/0ghmnt,5
Kasthuri,6,F,1976,,/m/05s_wsx,5
Ponvannan,6,M,,,/m/09gk3j5,5
K. S. Ashwath,5,M,1925-05-25,,/m/09v2zrt,5
Gollapudi Maruthi Rao,5,M,1939-04-14,,/m/064kddk,5
Vishnuvardhan,5,M,1950-09-18,/m/0dryh9k,/m/061qtz,5
M. K. Thyagaraja Bhagavathar,5,M,1901-03-01,,/m/03c_sm3,5
Rakshita,5,F,1984-03-31,/m/0dryh9k,/m/026l137,5
Potti Prasad,4,M,,/m/0dryh9k,/m/0gc55m9,5
P. L. Narayana,4,M,1935,,/m/0bmfc5d,5
Mohan,4,M,1956-08-23,/m/0dryh9k,/m/02pn2ny,5
Devadharshini,4,F,,,/m/0gc2m9m,5
Vijaya Y.,4,F,,,/m/0gc669x,5
Balakrishna,4,M,1911,,/m/0gmg329,5
Roja Ramani,4,F,1959,,/m/051zyst,5
Sneha Ullal,4,F,1987-12-18,/m/0dryh9k,/m/05w8bb,5
Venkateshwara,4,M,,,/m/017n2g,5
Raja Sundaram,4,M,1968-03-07,,/m/0jtmb7,5
A. Venkatesh,4,M,,,/m/04n3wnz,5
Poonam Kaur,4,F,1983-10-09,,/m/08079sq,5
Asha Saini,3,F,,,/m/0gbxhwt,5
Nirosha,3,F,1971-01-23,,/m/0bhbr1q,5
Sulakshana,3,F,,/m/0dryh9k,/m/04y6w8q,5
Vimala Raman,3,F,1980-01-23,,/m/02vnm31,5
Dr. Rajasekhar,3,M,1962-02-04,,/m/02qnywq,5
Jaiganesh,3,M,,,/m/0gby0_k,5
Swathi,3,F,,,/m/0gpbyp,5
Bose Venkat,3,M,,,/m/0gc6glh,5
Rajani,3,F,1965-07-27,,/m/03hn68j,5
Divya Unni,3,F,1982,,/m/08fcp1,5
Leelavathi,3,F,1938,,/m/0h970l2,5
Naga Chaitanya,3,M,1986-11-23,,/m/07k8dj_,5
Arun Vijay,3,M,1974-11-19,,/m/04n3yb7,5
Sumitra,3,F,,/m/0dryh9k,/m/0gcxztd,5
Prema,3,F,1977-01-06,/m/0dryh9k,/m/026g7t5,5
Kiran Rathod,3,F,1981-01-11,/m/0dryh9k,/m/0272t_k,5
Udaykumar,3,M,1933-03-05,,/m/0hgqzwc,5
Brahmaji,3,M,,,/m/0k39_f,5
Manoj Bharathiraja,3,M,1974-09-11,,/m/04gv1tt,5
Sherin,3,F,1985-05-05,,/m/04cmyj,5
Satya Prakash,3,M,,,/m/0hh5tm8,5
Amala Paul,3,F,1991-10-26,,/m/0fpgtz_,5
Dev Gill,3,M,,,/m/0gc950n,5
Jayalalitha,3,F,1965-07-02,,/m/0drzy1s,5
Achyuth,3,M,,,/m/0hh67yp,5
Vijay Vasanth,3,M,1983-05-20,,/m/076ymtg,5
T.R.Mahalingam,3,M,1923,,/m/03cnp_j,5
Pushpavalli,3,F,,,/m/080hxfv,5
Suresh,3,M,,,/m/0gvs1n3,5
Laya,3,F,,,/m/02780sm,5
Lokesh,3,,,,/m/0bh3p3v,5
Nakul,3,M,1984-06-15,,/m/02rtkn4,5
Maharshi Raghava,3,M,,,/m/0hhft5k,5
Sarathi,3,M,1942-06-26,,/m/0463_8t,5
Sakthi Vasu,3,M,1983-02-23,,/m/03cb4xf,5
Nitin,3,M,1983-03-30,,/m/0g83_v,5
Maheshwari,3,,,,/m/0b7rp4y,5
Sibiraj,3,M,1982-10-06,,/m/027g6xh,5
Narayan Rao,3,M,,,/m/0gbmc95,5
Pyramid Natarajan,3,M,,,/m/0k7s08,5
Shriya Sharma,3,F,1997,/m/0dryh9k,/m/04y88mr,5
Rushyendramani,3,F,1917-01-01,,/m/0br_7d6,5
Cho Ramaswamy,3,M,1934-10-05,,/m/0c_fcj,5
Ranjan,3,M,1918,,/m/0bmf18d,5
Tejashree,3,F,,,/m/0gq1rt,5
Raasi,3,F,,,/m/0gbwmxp,5
Vinay Rai,3,M,1979-09-18,,/m/02q__s8,5
Makarand Anaspure,3,M,1973-06-22,/m/0dryh9k,/m/05szmb6,5
Vaibhav Reddy,3,M,,/m/0dryh9k,/m/04m_m5b,5
Kondavalasa Lakshmanarao,3,M,1946-08-10,,/m/02rvhtj,5
Ravi Varma,3,M,,,/m/026bp86,5
Sana Khan,3,F,1987-08-21,,/m/09g6wpy,5
Prasanna,3,M,1982-08-28,,/m/0b6w17,5
Daniel Balaji,3,M,,,/m/0284pr_,5
Sharvanand,3,M,1984-03-06,,/m/0264c2c,5
Vajramuni,3,M,1944-05-10,,/m/025zfdz,5
Karthik Sivakumar,3,M,1977-05-25,,/m/0263_3w,5
Vijayakumari,3,F,,/m/0dryh9k,/m/0gc49tb,5
Radhika Chaudhari,3,F,,,/m/0k1ry_,5
Jayaprakash,3,M,,,/m/0ddcnz4,5
Gayatri Jayaraman,3,F,1984-09-27,,/m/0h3lj2t,5
Anwar Hussain,3,M,1928-01-02,,/m/0b_qxqy,5
Samantha Ruth Prabhu,3,F,1987-04-28,,/m/0807ht1,5
Frank Welker,685,M,1946-03-12,,/m/02gf_l,6
Rob Paulsen,385,M,1956-03-11,,/m/031c2r,6
Mel Blanc,377,M,1908-05-30,/m/041rx,/m/0c5vh,6
Jeff Bennett,355,M,1962-10-02,,/m/04mlh8,6
Jim Cummings,288,M,1952-11-03,,/m/02_p5w,6
Tress MacNeille,256,F,1951-06-20,,/m/0sw6y,6
Tara Strong,196,F,1973-02-12,/m/0g8_vp,/m/01tszq,6
Grey DeLisle,186,F,1973-08-24,/m/025rpb0,/m/01r4bps,6
Tom Kenny,176,M,1962-07-13,,/m/01lly5,6
Kath Soucie,169,F,1967-02-20,,/m/024my5,6
Kevin Michael Richardson,131,M,1964-10-25,/m/0x67,/m/0725ny,6
Kenneth Mars,119,M,1935-04-04,,/m/03vpf_,6
Russi Taylor,111,F,1944-05-04,,/m/06b4wb,6
Maurice LaMarche,106,M,1958-03-30,,/m/02wrhj,6
Peter Cullen,104,M,1941-07-28,/m/0g8_vp,/m/03dn9v,6
Charles Adler,102,M,1956-10-02,,/m/04hxyv,6
John Ingle,98,M,1928-05-07,,/m/044xpb,6
Jess Harnell,96,M,1963-12-23,,/m/083wr9,6
John Fiedler,93,M,1925-02-03,,/m/06nsb9,6
June Foray,93,F,1917-09-18,,/m/019803,6
Dee Bradley Baker,91,M,1962-08-31,,/m/0582cf,6
Billy Bletcher,87,M,1894-09-24,,/m/06f_qn,6
Carlos Alazraqui,86,M,1962-07-20,,/m/02hblj,6
Phil LaMarr,86,M,1967-01-24,/m/0x67,/m/01nd6v,6
Cree Summer,83,F,1969-07-07,/m/0g8_vp,/m/01tpl1p,6
Billy West,83,M,1950-04-16,,/m/01rrwf6,6
Carolyn Lawrence,82,F,1967-02-13,,/m/032y6l,6
Joe Alaskey,79,M,1949-04-17,,/m/04lg9r,6
John DiMaggio,75,M,1968-09-04,,/m/022s1m,6
Aria Curzon,74,F,1987-12-08,,/m/099f51,6
Anndi McAfee,74,F,1979-09-28,,/m/0g8j4s,6
Don Messick,72,M,1926-09-07,,/m/029cpw,6
Daws Butler,70,M,1916-11-16,,/m/0223g8,6
Bill Farmer,70,M,1952-11-14,,/m/05rtpn,6
David Ogden Stiers,70,M,1942-10-31,,/m/01v3vp,6
Miriam Flynn,69,F,1952-06-18,,/m/0b58g8,6
Pamela Adlon,68,F,1966-07-09,,/m/062hgx,6
Grace Stafford,65,F,1903-11-07,,/m/06kr78,6
Jason Marsden,65,M,1975-01-03,,/m/01b3bp,6
Bea Benaderet,64,F,1906-04-04,,/m/03lpd0,6
Clint Howard,64,M,1959-04-20,/m/03lmx1,/m/04xhwn,6
Wayne Allwine,60,M,1947-02-07,,/m/048z11,6
Debi Derryberry,59,F,1967-09-27,,/m/062w4b,6
Corey Burton,57,M,1955-08-03,,/m/01yh3y,6
Tony Anselmo,55,M,1967-02-18,,/m/04shg6,6
Tim Curry,55,M,1946-04-19,/m/02w7gg,/m/07rzf,6
Arthur Q. Bryan,55,M,1899-05-08,,/m/01hkg9,6
Paul Winchell,54,M,1922-12-21,,/m/01mv_n,6
Mark Hamill,54,M,1951-09-25,/m/065b6q,/m/0154d7,6
Dallas McKennon,53,M,1919-07-19,,/m/027r0_f,6
Ken Sansom,53,M,1927-04-02,,/m/0k6q3x,6
Bill Fagerbakke,53,M,1957-10-04,,/m/01x0sy,6
Sterling Holloway,53,M,1905-01-04,,/m/03dbww,6
Pinto Colvig,51,M,1892-09-11,,/m/03k1vm,6
Hal Smith,50,M,1916-08-24,,/m/03llf8,6
Daran Norris,49,M,1964-11-01,,/m/0490sl,6
Thomas Dekker,48,M,1987-12-28,/m/07mqps,/m/0djtky,6
Raven-Symoné,47,F,1985-12-10,/m/0x67,/m/035pvg,6
Susanne Blakeslee,47,F,1956-01-27,,/m/04n81k,6
Lauren Tom,47,F,1961-08-04,/m/0d2by,/m/030x48,6
Rodger Bumpass,47,M,1951-11-20,,/m/035vrb,6
Jeff Garcia,46,M,1977-05-03,,/m/08g3q5,6
Doug Lawrence,46,M,1969-01-01,,/m/03rvfw,6
Michael Bell,45,M,1938-07-30,,/m/08jtv5,6
George Takei,45,M,1937-04-20,/m/0cn68,/m/01_rh4,6
Mae Whitman,44,F,1988-06-09,,/m/013vdl,6
Leonard Nimoy,43,M,1931-03-26,/m/041rx,/m/0f13b,6
Howard Morris,42,M,1919-09-04,,/m/06nd8c,6
Casey Kasem,42,M,1932-04-27,/m/0g48m4,/m/01d_4t,6
Walter Koenig,41,M,1936-09-14,/m/041rx,/m/01prm3,6
Stan Freberg,40,M,1926-08-07,,/m/01lmk9k,6
Jodi Benson,40,F,1961-10-10,,/m/01tt94,6
Lucy Liu,40,F,1968-12-02,/m/01nbcy,/m/011zd3,6
Kristin Chenoweth,40,F,1968-07-24,/m/0dbxy,/m/047c9l,6
John Stephenson,38,M,1923-08-09,,/m/06czxq,6
Nichelle Nichols,38,F,1932-12-28,/m/0x67,/m/012gl8,6
William Shatner,38,M,1931-03-22,/m/067lts,/m/084m3,6
Jennifer Hale,37,F,1972-01-30,,/m/034rd9,6
Jesse McCartney,37,M,1987-04-09,,/m/05w6cw,6
James Doohan,37,M,1920-03-03,,/m/03hzfdp,6
Megan Cavanagh,37,F,1960-11-08,,/m/08m_kw,6
Bernice Hansen,37,F,1897,,/m/0gvt3j,6
DeForest Kelley,36,M,1920-01-20,,/m/0k464,6
Paul Frees,36,M,1920-06-22,,/m/02mv9b,6
Clarence Nash,36,M,1904-12-07,,/m/0phh6,6
B. J. Ward,36,F,1944-09-12,,/m/06z3z1,6
Ralph Wright,35,M,1908-05-17,,/m/02795d6,6
Crystal Scales,35,F,1971-11-22,,/m/0943ms,6
Mindy Cohn,34,F,1966-05-20,,/m/03dnk1,6
Barbara Luddy,33,F,1908-05-25,,/m/0g8k0r,6
Sara Berner,33,F,1912-01-12,,/m/03c9xhm,6
Henry Corden,33,M,1920-01-06,,/m/069z_5,6
Linda Gary Howerton,33,F,1944-11-04,,/m/032642,6
Tyrese Gibson,33,M,1978-12-30,/m/0x67,/m/01l1b90,6
Junius Matthews,33,M,1890-06-12,,/m/02795xq,6
Gregg Berger,32,M,1950-12-10,,/m/04wtkf,6
E.G. Daily,32,F,1961-09-11,,/m/01n7qlf,6
Jim Ward,32,M,1959-05-19,,/m/09w9b2,6
Edie McClurg,32,F,1951-07-23,,/m/065mm1,6
Neil Ross,31,M,1944-12-31,,/m/0935jw,6
April Winchell,31,F,1960-01-04,,/m/06nsdw,6
Fred Tatasciore,31,M,,,/m/0ccqd7,6
Kevin Dunn,31,M,1956-08-24,,/m/057_yx,6
Mark DeCarlo,31,M,1962-06-23,,/m/0dnlnj,6
Rickey D'Shon Collins,30,M,1983-06-03,,/m/0c5chc,6
Michael Paré,30,M,1958-10-09,,/m/05pbf4,6
Gilbert Gottfried,30,M,1955-02-28,/m/041rx,/m/02y0yt,6
Robert C. Bruce,29,M,1914-10-06,,/m/0grrpl,6
Jack Riley,29,M,1935-12-30,,/m/05yqj3,6
Ving Rhames,29,M,1959-05-12,/m/0x67,/m/032zg9,6
Walt Disney,29,M,1901-12-05,/m/01qhm_,/m/081nh,6
Katey Sagal,28,F,1954-01-19,/m/041rx,/m/01f4sz,6
Josh Duhamel,28,M,1972-11-14,/m/06v41q,/m/0331m0,6
David Herman,28,M,1967-02-20,,/m/05dncj,6
Ron Perlman,28,M,1950-04-13,/m/041rx,/m/03hhd3,6
Robert Foxworth,27,M,1941-11-01,,/m/034fqp,6
Mark Ryan,27,M,1956-06-07,,/m/0ckmn6,6
Alan Young,27,M,1919-11-19,,/m/037pnm,6
Heather Hogan,27,F,1985-10-10,,/m/08fljt,6
Candace Hutson,27,F,1981-06-23,,/m/03c10gy,6
Julie White,27,F,1961-06-04,,/m/09mf1p,6
Scott McAfee,27,M,1981-09-29,,/m/04jcs1q,6
Shia LaBeouf,27,M,1986-06-11,/m/041rx,/m/04w391,6
Nikita Hopkins,26,M,1991-08-13,,/m/0275n8r,6
Candi Milo,26,F,1966-01-09,,/m/05snhm,6
Daveigh Chase,25,F,1990-07-24,/m/07hwkr,/m/01v3w2,6
Tia Carrere,25,F,1967-01-02,/m/0dv5vw,/m/0253b6,6
Vin Diesel,25,M,1967-07-18,/m/04y8_bm,/m/025n3p,6
Anjelica Huston,25,F,1951-07-08,/m/02vsw1,/m/01j5ts,6
Kevin McDonald,24,M,1961-05-16,,/m/035cl3,6
Melanie Chartoff,24,F,1948-12-15,,/m/01l1t4,6
Chris Sanders,24,M,1960-03-12,,/m/06w82s,6
Dan Castellaneta,24,M,1957-10-29,,/m/0glmv,6
Ashley Johnson,24,F,1983-08-09,/m/0432mrk,/m/031y7z,6
Jason Davis,24,M,1984-10-14,,/m/0dcwjc,6
Cheryl Chase,24,F,1958-12-25,,/m/05l2v0,6
Jane Horrocks,24,F,1964-01-18,,/m/013zs9,6
Michael Gough,23,M,1916-11-23,/m/0d7wh,/m/02_p8v,6
Jennifer Darling,22,F,1946-06-19,,/m/0d6y_z,6
Audrey Wasilewski,22,F,1967-06-26,,/m/05zm1c5,6
Wally Wingert,21,M,1961-05-06,/m/0ftlzz,/m/0678gl,6
Kent Rogers,21,M,1923,,/m/0cxkpg,6
Jack Carr,20,M,1944-11-21,,/m/0jvn4km,6
Brad Garrett,19,M,1960-04-14,/m/041rx,/m/01rcmg,6
Lillian Randolph,19,F,1898-12-14,/m/0x67,/m/054_js,6
Pat Morita,19,M,1932-06-28,/m/0cn68,/m/01xpxv,6
Tom Kane,19,M,1962-04-15,,/m/05zd_3,6
Jim Belushi,18,M,1954-06-15,/m/0ffhz3,/m/01wyzyl,6
Greg Eagles,18,M,1970-10-28,/m/0x67,/m/06_tgy,6
Tedd Pierce,18,M,1906-08-12,,/m/056fjf,6
Dabney Coleman,18,M,1932-01-03,,/m/02sb1w,6
Scott Weinger,17,M,1975-10-05,/m/041rx,/m/031sz2,6
Steve Martin,17,M,1945-08-14,,/m/0p_47,6
Pat Carroll,17,F,1927-05-05,,/m/05rpst,6
Samuel E. Wright,17,M,1946-11-20,/m/0x67,/m/035b0x,6
Paul Walker,17,M,1973-09-12,/m/0ffhz3,/m/01kgxf,6
Clancy Brown,16,M,1959-01-05,,/m/03wy70,6
Rick Moranis,16,M,1953-04-18,/m/041rx,/m/02n4b9,6
Liliana Mumy,16,F,1994-04-16,,/m/02_pt1,6
Nancy Cartwright,15,F,1957-10-25,/m/04tvpv,/m/0sw62,6
Allyce Beasley,15,F,1954-07-06,,/m/06zspf,6
Tex Avery,15,M,1908-02-26,,/m/0jnb0,6
Kevin Conroy,15,M,1955-11-30,,/m/03s_sz,6
Pat Fraley,15,M,1949-02-18,,/m/08h6_y,6
Jean Vander Pyl,15,F,1919-10-11,,/m/041vt_,6
Jerry Orbach,15,M,1935-10-20,,/m/02sjf5,6
Scott Innes,15,M,1966-10-30,,/m/03c5f1,6
Brendan Fraser,15,M,1968-12-03,/m/0h2138,/m/0227tr,6
"Pat Harrington, Jr.",14,M,1929-08-13,,/m/05x_4t,6
Tony Jay,14,M,1933-02-02,/m/041rx,/m/02_p82,6
Jordana Brewster,14,F,1980-04-26,/m/02p7gyv,/m/03wjxs,6
Linda Larkin,14,F,1970-03-20,,/m/08q9qj,6
Will Sanderson,14,M,1980-05-26,,/m/04crlp_,6
Andre Stojka,13,M,,,/m/0k6q42,6
Ben Stein,13,M,1944-11-25,/m/041rx,/m/01n1gc,6
Mary Kay Bergman,13,F,1961-06-05,/m/041rx,/m/02drz5,6
Frank Graham,13,M,1914-11-22,,/m/0cc78ry,6
Whoopi Goldberg,13,F,1955-11-13,/m/041rx,/m/0fb1q,6
Martin Short,13,M,1950-03-26,/m/033njm,/m/01trf3,6
Sebastian Cabot,12,M,1918-07-06,,/m/022z1v,6
Mike Dopud,12,M,1968-06-10,,/m/03qhwvw,6
Selma Blair,12,F,1972-06-23,/m/041rx,/m/01mqh5,6
Andrew Lawrence,12,M,1988-01-12,,/m/05dctd,6
Andrea Martin,12,F,1947-01-15,,/m/02g3mn,6
Robert Costanzo,12,M,1942-10-20,,/m/0g2c3f,6
Courtland Mead,12,M,1987-04-19,,/m/060m47,6
Joe Dougherty,12,M,1898-11-04,,/m/04z_z64,6
Matthew Lillard,12,M,1970-01-24,,/m/03nkts,6
Michael Eklund,11,M,1962,,/m/03c70jm,6
Janice Karman,11,F,1954-05-21,/m/07hwkr,/m/0591ym,6
Paul Julian,11,M,1914-06-25,,/m/09xh_f,6
"Ross Bagdasarian, Jr.",11,M,1949-05-06,,/m/0591x6,6
Ron Howard,10,M,1954-03-01,/m/07hwkr,/m/0g2lq,6
Thea Vidale,10,F,1957-11-20,/m/0x67,/m/08txvj,6
Pauly Shore,10,M,1968-02-01,/m/041rx,/m/01sbhvd,6
Sung Kang,10,M,1972-04-08,/m/01j2qv,/m/0f734d,6
Michelle Rodriguez,10,F,1978-07-12,/m/0912ll,/m/01sl1q,6
Paige O'Hara,10,F,1956-05-10,,/m/03wbb8,6
Robby Benson,10,M,1956-01-21,/m/041rx,/m/030985,6
Ed Gilbert,10,M,1931-06-29,,/m/0d50kx,6
Verna Felton,10,F,1890-07-20,,/m/06k3dk,6
Tego Calderón,9,M,1972-02-01,,/m/02flxw,6
Ralf Moeller,9,M,1959-01-12,/m/01qhm_,/m/0bt85b,6
Bruce Reitherman,9,M,1955-09-15,,/m/05zk7j,6
Colleen O'Shaughnessey,9,F,1971-09-15,/m/033tf_,/m/0729v2,6
Stuart Pankin,9,M,1946-04-08,,/m/094b0m,6
Dorothy Compton,9,F,,,/m/0fhksq,6
George O'Hanlon,9,M,1912-11-23,,/m/05dyjh,6
Chris Coppola,9,M,,,/m/05zsf4y,6
Mary Moder,9,F,1905-11-28,,/m/0gbv4k,6
Bob Hastings,9,M,1925-04-18,,/m/0gf7tw,6
Diedrich Bader,9,M,1966-12-24,,/m/03q91d,6
